"","facility_name","facility_type_display","maternal_health_delivery_services","emergency_transport","skilled_birth_attendant","num_chews_fulltime","phcn_electricity","c_section_yn","child_health_measles_immun_calc","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","date_of_survey","facility_id","community","ward","management","improved_water_supply","improved_sanitation","vaccines_fridge_freezer","antenatal_care_yn","family_planning_yn","malaria_treatment_artemisinin","sector","formhub_photo_id","gps","survey_id","state","lga","new","another","latitude","longitude"
"403","Modern health post katako","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-09-08","CZUFQ","Katako","Tegina","public",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1347100212371.jpg","9.98239617 6.16059319 281.3999938964844 5.0","9606637f-0c59-4637-9080-d2e4e2f86876","niger","rafi",NA,NA,9.98239617,6.16059319
"404","Ungwan shagayya dispensary","Health Post",TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0,0,"2012-09-12","LRYCK","Shagayya","Madaka","public",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1347453192346.jpg","10.05999155 6.5057688 287.3999938964844 5.0","da2b87c2-0013-4514-834d-3a27afd2f3fb","niger","rafi",NA,NA,10.05999155,6.5057688
"405","General hospital kagara","District / General Hospital",TRUE,TRUE,TRUE,1,TRUE,TRUE,TRUE,NA,12,2,"2012-09-11","RDPYH","Sabo gari kagara","Sabo gari kagara","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347360442178.jpg","10.1917456 6.25819415 310.3999938964844 5.0","5e32a6fb-de64-45c6-bb21-3cd64992ca89","niger","rafi",NA,NA,10.1917456,6.25819415
"406","Maraba health centre tegina","Clinic",FALSE,FALSE,TRUE,3,NA,FALSE,NA,0,0,1,"2012-09-08","UKIMI","Tegina","Tegina",NA,NA,FALSE,NA,FALSE,TRUE,TRUE,"health","1347105735308.jpg","10.06737308 6.1847035 310.29998779296875 5.0","6582ae8f-a180-49aa-94ed-2f4d7f9e61d5","niger","rafi",NA,NA,10.06737308,6.1847035
"407",NA,"Primary Health Center",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-10","PMCBO","Gidigori","Kusheriki north","public",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"health","1347269911796.jpg","10.56961679 6.45882156 448.8999938964844 5.0","86f8b474-81f8-4f31-a605-4a231914cdac","niger","rafi",NA,NA,10.56961679,6.45882156
"408",NA,"Health Post",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-09-13","HYCZV","yalewa kabitu","cikin gari","private",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1347522478900.jpg","10.159762501716614 6.222977042198181 329.0 4.0","2f820ae3-ec50-4a2a-8325-277c54089856","niger","rafi",NA,NA,10.1597625017166,6.22297704219818
"409",NA,"Clinic",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-09-07","ACARL","Gushi","Kundu","public",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1347027581719.jpg","9.882566928863525 5.92386782169342 145.0 4.0","2cd32a3c-797c-462b-857d-d638aa7d7634","niger","rafi",NA,NA,9.88256692886353,5.92386782169342
"410","Nakowa clinic","Health Post",FALSE,FALSE,FALSE,0,NA,FALSE,NA,0,0,0,"2012-09-07","OQUPL","Sabon mariga","Tegina",NA,NA,FALSE,NA,FALSE,FALSE,FALSE,"health","1347026442818.jpg","10.05950163 6.04051562 268.20001220703125 5.0","3f1ac746-0250-4804-a3c7-da1199370d6a","niger","rafi",NA,NA,10.05950163,6.04051562
"411","hakuri clinic","Health Post",TRUE,FALSE,FALSE,1,NA,FALSE,NA,0,0,0,"2012-09-07","ONYRM","rimi","kwana",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1347015650438.jpg","10.21077275276184 6.110211610794067 276.0 2.0","e7c2cdf3-00e4-40e7-abb8-e1658268bf0f","niger","rafi",NA,NA,10.2107727527618,6.11021161079407
"412",NA,"Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-07","RNGGV","Jiwawa","Kundu","public",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1347021131735.jpg","9.825816750526428 5.919753313064575 138.0 4.0","0a0becad-e7ad-42b3-8475-29ae7909accd","niger","rafi",NA,NA,9.82581675052643,5.91975331306458
"413","uregi heath  center","Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-09","KYIFD","uregi","kusherki south","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347208655545.jpg","10.36835253238678 6.0840922594070435 284.0 4.0","c4a3e7cd-6cce-4ec7-9b00-ef95f1d9e62a","niger","rafi",NA,NA,10.3683525323868,6.08409225940704
"414","Mch Tudun Wada Kagara","Clinic",TRUE,FALSE,FALSE,9,TRUE,FALSE,FALSE,0,0,0,"2012-09-13","GCMWT","Tudun wada","Chikin gari","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1347535796725.jpg","10.19052991 6.25137645 325.20001220703125 5.0","2e461af1-749b-4a0a-99e1-a989d152cbbf","niger","rafi",NA,NA,10.19052991,6.25137645
"415","Kowu Health post","Health Post",TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-09-09","RUWDV","Kawo","Kawo","public",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"health","1347187279138.jpg","10.31484833 6.16593404 298.1000061035156 5.0","6cf843c5-c60d-4075-b756-24ada7b8c381","niger","rafi",NA,NA,10.31484833,6.16593404
"416",NA,"Clinic",FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0,0,"2012-09-11","SPSGI","Tashan kwara","Sabon gari","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1347358288217.jpg","10.23166768 6.26813947 336.1000061035156 5.0","747df395-81d9-4302-94fd-d8c1fb9c3685","niger","rafi",NA,NA,10.23166768,6.26813947
"417","Sauki clinic","Health Post",TRUE,FALSE,TRUE,0,NA,FALSE,NA,1,0,0,"2012-09-08","EIEYC","Babban gona","Tegina",NA,NA,FALSE,NA,TRUE,FALSE,TRUE,"health","1347090255745.jpg","10.1250435 6.08252403 258.79998779296875 5.0","422d46ed-7ca7-41ac-a75f-be6db374c4b3","niger","rafi",NA,NA,10.1250435,6.08252403
"418","Nagari Nakowa","Health Post",TRUE,TRUE,FALSE,2,NA,FALSE,NA,0,1,0,"2012-09-09","YAVGA","Kawo","Kawo",NA,NA,FALSE,NA,TRUE,FALSE,TRUE,"health","1347189105409.jpg","10.3141763 6.16750243 280.6000061035156 5.0","fa53f6df-4473-4ef6-a168-606754ba40d3","niger","rafi",NA,NA,10.3141763,6.16750243
"419","Ribo clinic","Health Post",TRUE,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0,0,"2012-09-12","XVSUD","Mararaba ribo","Madaka","public",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"health","1347442882686.jpg","10.03779614 6.38174205 308.70001220703125 5.0","faca18c1-c475-432e-8c22-183bb0a006bf","niger","rafi",NA,NA,10.03779614,6.38174205
"420","kerebo leemp heath clinic","Health Post",FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-09-09","VFMCX","kerebo","kusherki south","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1347206550982.jpg","10.366394519805908 6.062060594558716 272.0 3.0","8558eb56-0d7b-4e88-9b47-bc48aad014bb","niger","rafi",NA,NA,10.3663945198059,6.06206059455872
"421",NA,"Health Post",FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,0,0,0,"2012-09-13","KJGTH","karaku","cikingari","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347532223083.jpg","10.266509056091309 6.2867385149002075 340.0 4.0","2e492b10-4aee-427e-a0b7-0f061ceeb573","niger","rafi",NA,NA,10.2665090560913,6.28673851490021
"422","Pandogari Medical Center (Gamji)","District / General Hospital",TRUE,FALSE,TRUE,5,NA,TRUE,NA,2,2,1,"2012-09-10","ENVAZ","Pandogari","Kongoma",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1347281081301.jpg","10.408242344856262 6.395207047462463 443.0 4.0","607b9549-1110-4a12-aca2-68fc489251a1","niger","rafi",NA,NA,10.4082423448563,6.39520704746246
"423",NA,"Health Post",FALSE,FALSE,FALSE,3,TRUE,FALSE,TRUE,0,0,0,"2012-09-07","GYCJN","anguwan shehu","kwana","public",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"health","1347031823424.jpg","10.132913589477539 6.039819717407227 267.0 3.0","2c0b769e-1d7d-4aa5-815a-b10ba1200bc7","niger","rafi",NA,NA,10.1329135894775,6.03981971740723
"424","Model pri. Health care centre","Primary Health Center",FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0,0,"2012-09-09","IMUZM","Kawo","Kusharki south","public",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health","1347201293784.jpg","10.31650178 6.16359983 294.1000061035156 5.0","98d4ab8c-2a06-46c7-a73f-4964f461e3ae","niger","rafi",NA,NA,10.31650178,6.16359983
"425","LEEMP HEALTH CENTER","Primary Health Center",FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-09-13","BWKFU","Sarkin Noma","Cikin Gari","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1347521634256.jpg","10.208632349967957 6.236173510551453 346.0 3.0","aefbe841-8978-4dc9-bf9d-27238f6138bb","niger","rafi",NA,NA,10.208632349968,6.23617351055145
"426","CITIZEN HOSPITAL","Dispensary",TRUE,TRUE,TRUE,4,TRUE,TRUE,TRUE,2,4,2,"2014-04-18","HOLMW","BAGAMA B","BAGAMA B","private",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1397039717649.jpg","9.190866666666667 7.18278 406.8 5.0","b546337f-cdd6-4cda-bf81-87e57486b0fb","niger","suleja",NA,NA,9.19086666666667,7.18278
"427","Rafin Kuka Pri Health Care Centre","Clinic",TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,0,0,0,"2012-09-08","BIGNG","Rafin Kuka","Bangajiya","public",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"health","1347106071806.jpg","9.913975596427917 6.691832542419434 296.0 4.0","e617b199-e4ee-412a-b1f8-05a008b135a3","niger","shiroro",NA,NA,9.91397559642792,6.69183254241943
"428","HEALTH POST GANA","Health Post",FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-16","HUHSH","GANA","BANGI","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1397046198185.jpg","10.804079999999999 5.88809 466.7 4.4","6ac1e2f9-aeae-4533-b10d-8664ebb53d03","niger","mariga",NA,NA,10.80408,5.88809
"429","Nasiha maternity clinic","Health Post",TRUE,FALSE,FALSE,0,NA,FALSE,NA,0,0,0,"2012-09-12","PXGBL","Hana wanka","Sabo gari",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1347461508556.jpg","10.18453037 6.42596157 353.5 5.0","9722ca80-2dec-4a9c-9f0b-3faef69384f2","niger","rafi",NA,NA,10.18453037,6.42596157
"430","WOMEN SPECIALIST CLINIC","District Hospital or Comprehensive Health Centre",TRUE,TRUE,NA,1,TRUE,TRUE,FALSE,NA,NA,NA,"2014-04-18","HBFQP","LONDON STREET","LIMAWA B","private",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1397227937165.jpg","9.635515 6.5257000000000005 260.0 4.5","d14a5476-160f-4bcd-a955-d922e5385b10","niger","chanchaga",NA,NA,9.635515,6.5257
"431","PHC","Primary Health Center",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-09","HZVPT","kushiri","adumu","public",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health","1347183043536.jpg","9.548079371452332 7.212159633636475 566.0 4.0","048bcd39-9b31-4097-a9db-c4ea774b8fcd","niger","paikoro",NA,NA,9.54807937145233,7.21215963363647
"432","Marternal and Child Care Centre","Primary Health Center",TRUE,TRUE,FALSE,5,TRUE,FALSE,TRUE,0,0,0,"2012-09-12","VJRYJ","Tungan Mallam","NIKUCHI TUNGAN MALLAM","public",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1347463238351.jpg","9.28908777 6.5845123 281.70001220703125 5.0","a1b74890-4364-4c7e-b22a-12d1e17d1eb5","niger","paikoro",NA,NA,9.28908777,6.5845123
"433","Model Health Clinic","Primary Health Center",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-09-11","ZTOCW","Angwan Sarikin Hausawa Allawa","Allawa","public",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"health","1347359073578.jpg","10.330334901809692 6.660032272338867 379.0 4.0","610719c2-36bf-4a72-920e-a2bb587ed12e","niger","shiroro",NA,NA,10.3303349018097,6.66003227233887
"434","NIHIMA","Clinic",TRUE,TRUE,FALSE,1,NA,FALSE,NA,0,1,0,"2012-09-08","JSHIA","QUATERS","PAIKO CENTRAL",NA,NA,FALSE,NA,FALSE,FALSE,TRUE,"health","1347096493295.jpg","9.44251052 6.62881987 320.8999938964844 5.0","f6475440-0202-4e70-b745-5e330bb8e8c0","niger","paikoro",NA,NA,9.44251052,6.62881987
"435","Health clinic","Health Post",FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0,0,"2012-09-08","IFNAS","Essan kwarapango","Gwam","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1347110501346.jpg","9.51464295387268 6.7582762241363525 326.0 6.0","44612371-4635-40e5-a3a7-a7ea545638dd","niger","paikoro",NA,NA,9.51464295387268,6.75827622413635
"436","Maternal and Child health care Chimbi","Primary Health Center",TRUE,TRUE,FALSE,3,FALSE,FALSE,TRUE,0,0,0,"2012-09-11","MSXMR","Chimbi","Chimbi","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347364708947.jpg","9.464077949523926 6.996214985847473 554.0 4.0","c7c7abf5-1fc2-49f6-94da-098073a2f8be","niger","paikoro",NA,NA,9.46407794952393,6.99621498584747
"437","zuru Health clinic","Clinic",FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-09","IOKKM","Zuru","Gwam","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1347186354101.jpg","9.441289901733398 6.842020153999329 340.0 4.0","4ab592d0-183b-47f0-ad22-d32d2510ab8b","niger","paikoro",NA,NA,9.4412899017334,6.84202015399933
"438","YIDNA SANTI PHC","Primary Health Center",TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-09-10","NRRWL","YIDNA SANTI","NIKUCHI TUNGAN MALLAM","public",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"health","1347291986708.jpg","9.36608801 6.6296504 323.5 5.0","54a8aad1-35ca-46cf-b0c6-d34575a62881","niger","paikoro",NA,NA,9.36608801,6.6296504
"439","PHC","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-09-09","MIUIX","tunga magoro","Adunu","public",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1347194885551.jpg","9.496908187866211 7.177741527557373 529.0 2.0","69102b4c-38e9-47f1-a64c-8eb3650ef5fd","niger","paikoro",NA,NA,9.49690818786621,7.17774152755737
"440","COMMUNITY. CLINIC","Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-08","MJCDZ","KARBWA SHAKA","TUTUGO","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347099291548.jpg","9.458858370780945 6.568751335144043 301.0 4.0","5fe0fa9d-0b39-4378-b075-e38347b8302c","niger","paikoro",NA,NA,9.45885837078094,6.56875133514404
"441","Shagabe PHC AND MATERNITY","Primary Health Center",TRUE,FALSE,FALSE,0,NA,FALSE,NA,0,0,0,"2012-09-11","NNJVG"," Bugo","NIKUCHI TUNGAN MALLAM",NA,NA,FALSE,NA,FALSE,FALSE,TRUE,"health","1347363828205.jpg","9.29196844 6.64610012 299.8999938964844 5.0","ed5cdc2c-2d40-4db9-8a62-7e2a3a0c883a","niger","paikoro",NA,NA,9.29196844,6.64610012
"442","PHC","Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-08","PECAC","Goto sarki","ishau","public",NA,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1347111263831.jpg","9.66398298740387 7.2395771741867065 518.0 4.0","bc05ed4d-bdb1-49d3-8434-4fa1e3a5b5ae","niger","paikoro",NA,NA,9.66398298740387,7.23957717418671
"443","PHC","Primary Health Center",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-11","MGKDI","kama","kwagana","private",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1347370842075.jpg","9.50268030166626 7.103852033615112 573.0 4.0","9168c16b-3790-4ff1-ad2f-bd662baeea06","niger","paikoro",NA,NA,9.50268030166626,7.10385203361511
"444","PHC BUGO","Primary Health Center",FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,0,0,0,"2012-09-11","OQBFL","TUNGAN MALLAM","NIKUCHI TUNGAN MALLAM ","public",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1347364732672.jpg","9.29279233 6.6457766 282.0 5.0","e1809547-78db-4b1f-b49f-7bf8c786211a","niger","paikoro",NA,NA,9.29279233,6.6457766
"445","ward model PHC centre","Primary Health Center",TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,0,0,0,"2012-09-07","JFSKJ","ishau","ishau","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1347028924015.jpg","9.610258340835571 7.312232851982117 555.0 4.0","f69c9626-9a52-49e3-9043-d447def1620a","niger","paikoro",NA,NA,9.61025834083557,7.31223285198212
"446","P H C","Primary Health Center",TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,0,0,0,"2012-09-10","OIFJV","DNAGODNAGBE","TUTUNGO","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1347269319407.jpg","9.486914277076721 6.603051424026489 297.0 4.0","1dc809dd-9995-4881-beaa-fd711bf9d387","niger","paikoro",NA,NA,9.48691427707672,6.60305142402649
"447","Phc","Primary Health Center",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-09-12","QPYRQ","Zubakwere","Kwagana","public",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1347427270321.jpg","9.56529924 7.07516951 561.0999755859375 34.0","473a76a4-f70d-4149-a93a-627e55ebfe6b","niger","paikoro",NA,NA,9.56529924,7.07516951
"448","kaura home clinic","Health Post",TRUE,FALSE,FALSE,0,NA,FALSE,NA,0,0,0,"2012-09-07","CKUAZ","kumin giwa","ishau",NA,NA,FALSE,NA,TRUE,FALSE,FALSE,"health","1347038003500.jpg","9.625718593597412 7.283130884170532 551.0 12.0","0e992c9f-fb4a-440f-8d57-9e5a6d898397","niger","paikoro",NA,NA,9.62571859359741,7.28313088417053
"449","DAUKAKA PHC","Clinic",TRUE,TRUE,FALSE,3,NA,FALSE,NA,0,0,0,"2012-09-12","EFNJP","Tungan Mallam","NIKUCHI TUNGAN MALLAM",NA,NA,FALSE,NA,FALSE,TRUE,TRUE,"health","1347465903238.jpg","9.29092595 6.58777828 268.1000061035156 5.0","db92ac15-0201-4900-84f4-72be1ba3e364","niger","paikoro",NA,NA,9.29092595,6.58777828
"450","Beji Clinic","Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-13","SSMXX","Beji","Ishau","public",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1347546523502.jpg","9.59456741809845 7.294004559516907 571.0 4.0","e0cb2d0f-e476-4f04-9403-87f4796c870f","niger","paikoro",NA,NA,9.59456741809845,7.29400455951691
"451","Maternal and Child Health clinic","Clinic",TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-11","GMAUE","Kitkpa","Chimbi","public",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1347375003362.jpg","9.440554976463318 7.037059664726257 540.0 4.0","065ee016-a420-4cb6-8f8f-88d75c252ac7","niger","paikoro",NA,NA,9.44055497646332,7.03705966472626
"452","Gayegi clinic","Health Post",FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-10","TATNG","Gayegi","Kwakuti","public",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1347290037590.jpg","9.441466927528381 6.920292377471924 439.0 4.0","179bd510-03ec-4b5b-bfe7-945c9c88d286","niger","paikoro",NA,NA,9.44146692752838,6.92029237747192
"453","Phc","Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-09-10","UHWYX","Kudami","Kwagana","public",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1347259178712.jpg","9.6519547 7.13497799 547.9000244140625 5.0","47d4b8f7-65b1-4b90-8b8f-6fc9c6ba4c88","niger","paikoro",NA,NA,9.6519547,7.13497799
"454","Phc","Primary Health Center",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-09-13","FRKKQ","Tungan madaki","Kafi","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347534892468.jpg","9.50183515 7.02834341 563.4000244140625 9.0","f7e0502f-1496-4cc4-92c8-38f0e8faabc1","niger","paikoro",NA,NA,9.50183515,7.02834341
"455","Phc kuna","Primary Health Center",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-11","BSSWO","Kuna","Kwagana","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1347339484549.jpg","9.65068379 7.07579741 483.1000061035156 5.0","5c00aa2b-db42-422f-8726-3f7bf229a1dc","niger","paikoro",NA,NA,9.65068379,7.07579741
"456",NA,"Health Post",FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-09-07","DXWMI","Wabe","Gwam","public",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"health","1347023219907.jpg","9.395123720169067 6.768677830696106 418.0 6.0","43624187-95d7-4e95-896a-3fc7f1c302b2","niger","paikoro",NA,NA,9.39512372016907,6.76867783069611
"457","Azuwah mem health clinic","Primary Health Center",TRUE,FALSE,FALSE,2,NA,FALSE,NA,0,0,0,"2012-09-07","LKZKV","ishau","ishau",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1347032891828.jpg","9.611443877220154 7.314287424087524 555.0 4.0","8234ee85-95ad-4bb6-8622-bedf8d42fe2e","niger","paikoro",NA,NA,9.61144387722015,7.31428742408752
"458","Marafa PHC","Primary Health Center",FALSE,FALSE,TRUE,1,NA,FALSE,NA,1,0,0,"2012-09-13","SLRDM","kafikoro","kafikoro",NA,NA,FALSE,NA,FALSE,FALSE,TRUE,"health","1347526084183.jpg","9.526514410972595 7.075586915016174 535.0 4.0","f27c3d80-a881-4d5d-bf8b-97cf61604d99","niger","paikoro",NA,NA,9.5265144109726,7.07558691501617
"459","TOWN CLINIC","Primary Health Center",TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,2,0,1,"2012-09-08","POCDS","KWAKWARAPI","PAIKO CENTRAL","public",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1347100426073.jpg","9.44040409 6.63338241 336.1000061035156 5.0","8e0ea786-098f-4828-850b-045ae47ae2e2","niger","paikoro",NA,NA,9.44040409,6.63338241
"460","TB Leprocy Referal Hospital","Primary Health Center",FALSE,FALSE,TRUE,36,TRUE,FALSE,FALSE,4,0,0,"2012-09-07","CZARZ","KAMPANIN KUTARE","Tutunko jedna","public",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1347018524182.jpg","9.53016271 6.59216685 260.6000061035156 5.0","3b629cbe-9408-4de5-9804-d4155fbfd7ff","niger","paikoro",NA,NA,9.53016271,6.59216685
"461","P H C SURUYI","Primary Health Center",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-09-07","ORTLM","SURUYI","TUTUGO","public",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"health","1347032550226.jpg","9.503758549690247 6.586523652076721 311.0 2.0","dc246d5f-f7a3-46df-8ea2-702faa8a42dd","niger","paikoro",NA,NA,9.50375854969025,6.58652365207672
"462","PHC NAGOPITA","Primary Health Center",TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-09-08","XFXUP","Nagopita","NIKUCHI TUNGAN MALLAM","public",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1347107567527.jpg","9.36645945 6.68377886 367.8999938964844 5.0","c32dd8ed-d863-4c07-be52-8ece8c583012","niger","paikoro",NA,NA,9.36645945,6.68377886
"463",NA,"Primary Health Center",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-09-10","BILLO","KOTANBWA","JERE","public",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1347282714595.jpg","9.47967439 6.69159219 332.8999938964844 5.0","f1fe1262-6967-4e28-812d-96403b9f346c","niger","paikoro",NA,NA,9.47967439,6.69159219
"464","Health  clinic","Clinic",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-08","AIAUL","Essan","Gwam","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1347106346284.jpg","9.506054520606995 6.801829934120178 327.0 4.0","dbb70908-19d3-4305-99dc-0c4cd1938294","niger","paikoro",NA,NA,9.50605452060699,6.80182993412018
"465","Phc barakwai","Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,NA,0,NA,"2012-09-09","PJHZV","Barakwai","Aduni","public",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1347174749530.jpg","9.62094508 7.19910472 499.20001220703125 5.0","29f349c6-986e-447b-932b-5601a1a0571d","niger","paikoro",NA,NA,9.62094508,7.19910472
"466","PHC JERE SAPAI","Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-10","AUPLR","JERE SAPAI","JERE","public",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1347281030841.jpg","9.44828103 6.69147021 389.3999938964844 5.0","53aba427-939c-41f4-8aaa-8620873e286f","niger","paikoro",NA,NA,9.44828103,6.69147021
"467","MAITEMAKO PHC","Primary Health Center",TRUE,FALSE,TRUE,2,NA,FALSE,NA,0,2,0,"2012-09-09","ITXFL","ANGUWAN GABAS","PAIKO CENTRAL",NA,NA,FALSE,NA,FALSE,FALSE,TRUE,"health","1347189285687.jpg","9.43770265 6.63446504 322.8999938964844 5.0","0c124cd0-4a3b-4afd-8d2c-d5029452cad8","niger","paikoro",NA,NA,9.43770265,6.63446504
"468","Sesita PHC","Primary Health Center",FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,0,0,0,"2012-09-08","TFLVH","Sesita","Nikuchi T. Mallam","public",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1347114149380.jpg","9.40651015 6.7454559 421.6000061035156 5.0","d1a993dd-9397-4219-b197-8b86dbd0550f","niger","paikoro",NA,NA,9.40651015,6.7454559
